WORD|测试|zh-CN	Word	分别有着属于自己的测试	each with its own testing purpose.	测试	测试	Verb		"test, testing, quiz"	Youtube	zh-CN	en	cè&#8239;shì	fēn&#8239;bié yǒu&#8239;zhe shǔ&#8239;yú zì&#8239;jǐ de cè&#8239;shì	38	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:45	"有的在无线充电器上
分别有着属于自己的测试
为了结果客观"	"some were on wireless chargers,
each with its own testing purpose.
To ensure objectivity,"	
WORD|属于|zh-CN	Word	分别有着属于自己的测试	each with its own testing purpose.	属于	属于	Verb		"belong, belong to, be part of"	Youtube	zh-CN	en	shǔ&#8239;yú	fēn&#8239;bié yǒu&#8239;zhe shǔ&#8239;yú zì&#8239;jǐ de cè&#8239;shì	38	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:45	"有的在无线充电器上
分别有着属于自己的测试
为了结果客观"	"some were on wireless chargers,
each with its own testing purpose.
To ensure objectivity,"	
WORD|分别|zh-CN	Word	分别有着属于自己的测试	each with its own testing purpose.	分别	分别	Adv		"separately, respectively, distinguish"	Youtube	zh-CN	en	fēn&#8239;bié	fēn&#8239;bié yǒu&#8239;zhe shǔ&#8239;yú zì&#8239;jǐ de cè&#8239;shì	38	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:45	"有的在无线充电器上
分别有着属于自己的测试
为了结果客观"	"some were on wireless chargers,
each with its own testing purpose.
To ensure objectivity,"	
WORD|放置|zh-CN	Word	这个房间里还放置了16台手机	16 mobile phones were placed in this room.	放置	放置	Verb		"put, place, lay"	Youtube	zh-CN	en	fàng&#8239;zhì	zhè&#8239;gè fáng&#8239;jiān lǐ hái fàng&#8239;zhì le 16 tái shǒu&#8239;jī	35	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:45	"除此以外
这个房间里还放置了16台手机
它们有的在热柜里"	"In addition,
16 mobile phones were placed in this room.
Some were in heated cabinets, and"	
WORD|场景|zh-CN	Word	模拟平时边充边玩时的耗电场景	simulating the power consumption scenario of playing games while charging.	场景	场景	Noun		"scene, scenario, setting"	Youtube	zh-CN	en	chǎng&#8239;jǐng	mó&#8239;nǐ píng&#8239;shí biān chōng&#8239;biān wán&#8239;shí de hào&#8239;diàn chǎng&#8239;jǐng	33	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:44	"放电App也会启动放电功能
模拟平时边充边玩时的耗电场景
除此以外"	"discharge app would also activate its discharge function,
simulating the power consumption scenario of playing games while charging.
In addition,"	
WORD|耗电|zh-CN	Word	模拟平时边充边玩时的耗电场景	simulating the power consumption scenario of playing games while charging.	耗电	耗电	Verb		"power consumption, electricity consumption, Power consumption"	Youtube	zh-CN	en	hào&#8239;diàn	mó&#8239;nǐ píng&#8239;shí biān chōng&#8239;biān wán&#8239;shí de hào&#8239;diàn chǎng&#8239;jǐng	33	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:44	"放电App也会启动放电功能
模拟平时边充边玩时的耗电场景
除此以外"	"discharge app would also activate its discharge function,
simulating the power consumption scenario of playing games while charging.
In addition,"	
WORD|玩时|zh-CN	Word	模拟平时边充边玩时的耗电场景	simulating the power consumption scenario of playing games while charging.	玩时	玩时	Verb		"playtime, time to play, fun time"	Youtube	zh-CN	en	wán&#8239;shí	mó&#8239;nǐ píng&#8239;shí biān chōng&#8239;biān wán&#8239;shí de hào&#8239;diàn chǎng&#8239;jǐng	33	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:44	"放电App也会启动放电功能
模拟平时边充边玩时的耗电场景
除此以外"	"discharge app would also activate its discharge function,
simulating the power consumption scenario of playing games while charging.
In addition,"	
WORD|模拟|zh-CN	Word	模拟平时边充边玩时的耗电场景	simulating the power consumption scenario of playing games while charging.	模拟	模拟	Verb		"emulate, simulate, imitate"	Youtube	zh-CN	en	mó&#8239;nǐ	mó&#8239;nǐ píng&#8239;shí biān chōng&#8239;biān wán&#8239;shí de hào&#8239;diàn chǎng&#8239;jǐng	33	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:44	"放电App也会启动放电功能
模拟平时边充边玩时的耗电场景
除此以外"	"discharge app would also activate its discharge function,
simulating the power consumption scenario of playing games while charging.
In addition,"	
WORD|启动|zh-CN	Word	放电App也会启动放电功能	"discharge app would also activate its discharge function,"	启动	启动	Verb		"start, launch, initiate"	Youtube	zh-CN	en	qǐ&#8239;dòng	fàng&#8239;diàn App yě huì qǐ&#8239;dòng fàng&#8239;diàn gōng&#8239;néng	32	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:43	"这四台手机在充电的同时
放电App也会启动放电功能
模拟平时边充边玩时的耗电场景"	"while these four phones were charging, the
discharge app would also activate its discharge function,
simulating the power consumption scenario of playing games while charging."	
WORD|充边|zh-CN	Word	我们另外准备了4台手机作为边充边玩组	—we prepared another four phones as a charging and playing group.	充边	充边	Verb		"fill the border, reinforce the border, reinforce the frontier"	Youtube	zh-CN	en	chōng&#8239;biān	wǒ&#8239;men lìng&#8239;wài zhǔn&#8239;bèi le 4 tái shǒu&#8239;jī zuò&#8239;wéi biān chōng&#8239;biān wán&#8239;zǔ	27	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:42	"边充电边玩手机伤电池吗
我们另外准备了4台手机作为边充边玩组
它们会在同样的环境下"	"playing games while charging damage the battery?
—we prepared another four phones as a charging and playing group.
These phones"	
WORD|作为|zh-CN	Word	我们另外准备了4台手机作为边充边玩组	—we prepared another four phones as a charging and playing group.	作为	作为	Adp		"as, in the capacity of, as a"	Youtube	zh-CN	en	zuò&#8239;wéi	wǒ&#8239;men lìng&#8239;wài zhǔn&#8239;bèi le 4 tái shǒu&#8239;jī zuò&#8239;wéi biān chōng&#8239;biān wán&#8239;zǔ	27	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:42	"边充电边玩手机伤电池吗
我们另外准备了4台手机作为边充边玩组
它们会在同样的环境下"	"playing games while charging damage the battery?
—we prepared another four phones as a charging and playing group.
These phones"	
WORD|玩组|zh-CN	Word	我们另外准备了4台手机作为边充边玩组	—we prepared another four phones as a charging and playing group.	玩组	玩组	Noun		"play group, game group, toy group"	Youtube	zh-CN	en	wán&#8239;zǔ	wǒ&#8239;men lìng&#8239;wài zhǔn&#8239;bèi le 4 tái shǒu&#8239;jī zuò&#8239;wéi biān chōng&#8239;biān wán&#8239;zǔ	27	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:42	"边充电边玩手机伤电池吗
我们另外准备了4台手机作为边充边玩组
它们会在同样的环境下"	"playing games while charging damage the battery?
—we prepared another four phones as a charging and playing group.
These phones"	
WORD|循环|zh-CN	Word	如此反复循环 让手机充放电	This cycle was repeated to allow the phone to charge and discharge. To	循环	循环	Verb		"cycle, loop, circulation"	Youtube	zh-CN	en	xún&#8239;huán	rú&#8239;cǐ fǎn&#8239;fù xún&#8239;huán ràng shǒu&#8239;jī chōng&#8239;fàng&#8239;diàn	24	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:40	"直到将手机电量消耗到5%
如此反复循环 让手机充放电
为了验证大家最关心的问题"	"until the phone's battery level dropped back to 5%.
This cycle was repeated to allow the phone to charge and discharge. To
verify the most pressing question—does"	
WORD|反复|zh-CN	Word	如此反复循环 让手机充放电	This cycle was repeated to allow the phone to charge and discharge. To	反复	反复	Adv		"repeatedly, again and again, time and again"	Youtube	zh-CN	en	fǎn&#8239;fù	rú&#8239;cǐ fǎn&#8239;fù xún&#8239;huán ràng shǒu&#8239;jī chōng&#8239;fàng&#8239;diàn	24	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:40	"直到将手机电量消耗到5%
如此反复循环 让手机充放电
为了验证大家最关心的问题"	"until the phone's battery level dropped back to 5%.
This cycle was repeated to allow the phone to charge and discharge. To
verify the most pressing question—does"	
WORD|消耗|zh-CN	Word	直到将手机电量消耗到5%	until the phone's battery level dropped back to 5%.	消耗	消耗	Verb		"consume, expend, exhaust"	Youtube	zh-CN	en	xiāo&#8239;hào	zhí&#8239;dào jiāng shǒu&#8239;jī diàn&#8239;liàng xiāo&#8239;hào dào 5%	23	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:40	"同时我们制作的放电App就会开始放电
直到将手机电量消耗到5%
如此反复循环 让手机充放电"	"and our discharge app would start discharging
until the phone's battery level dropped back to 5%.
This cycle was repeated to allow the phone to charge and discharge. To"	
WORD|直到|zh-CN	Word	直到将手机电量消耗到5%	until the phone's battery level dropped back to 5%.	直到	直到	Verb		"until, till, up to"	Youtube	zh-CN	en	zhí&#8239;dào	zhí&#8239;dào jiāng shǒu&#8239;jī diàn&#8239;liàng xiāo&#8239;hào dào 5%	23	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:39	"同时我们制作的放电App就会开始放电
直到将手机电量消耗到5%
如此反复循环 让手机充放电"	"and our discharge app would start discharging
until the phone's battery level dropped back to 5%.
This cycle was repeated to allow the phone to charge and discharge. To"	
WORD|放电|zh-CN	Word	同时我们制作的放电App就会开始放电	and our discharge app would start discharging	放电	放电	Verb		"discharge, Discharge, electric discharge"	Youtube	zh-CN	en	fàng&#8239;diàn	tóng&#8239;shí wǒ&#8239;men zhì&#8239;zuò de fàng&#8239;diàn App jiù huì kāi&#8239;shǐ fàng&#8239;diàn	22	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:39	"继电器会断开电路
同时我们制作的放电App就会开始放电
直到将手机电量消耗到5%"	"relay would open the circuit,
and our discharge app would start discharging
until the phone's battery level dropped back to 5%."	
WORD|首先|zh-CN	Word	我们首先准备了4台手机作为正常充电组	We first prepared four phones as a normal charging group.	首先	首先	Adv		"first, in the first place, firstly"	Youtube	zh-CN	en	shǒu&#8239;xiān	wǒ&#8239;men shǒu&#8239;xiān zhǔn&#8239;bèi le 4 tái shǒu&#8239;jī zuò&#8239;wéi zhèng&#8239;cháng chōng&#8239;diàn zǔ	17	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:36	"我们又做了一些很久的测试
我们首先准备了4台手机作为正常充电组
当检测到手机电量降到5%时"	"we conducted some extensive testing.
We first prepared four phones as a normal charging group.
When the phone's battery level dropped to 5%, a"	
WORD|组|zh-CN	Word	我们首先准备了4台手机作为正常充电组	We first prepared four phones as a normal charging group.	组	组	Noun		"group, set, team"	Youtube	zh-CN	en	zǔ	wǒ&#8239;men shǒu&#8239;xiān zhǔn&#8239;bèi le 4 tái shǒu&#8239;jī zuò&#8239;wéi zhèng&#8239;cháng chōng&#8239;diàn zǔ	17	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:36	"我们又做了一些很久的测试
我们首先准备了4台手机作为正常充电组
当检测到手机电量降到5%时"	"we conducted some extensive testing.
We first prepared four phones as a normal charging group.
When the phone's battery level dropped to 5%, a"	
WORD|解答|zh-CN	Word	为了解答这些问题	"To answer these questions,"	解答	解答	Verb		"answer, solution, explanation"	Youtube	zh-CN	en	jiě&#8239;dá	wèi&#8239;le jiě&#8239;dá zhè&#8239;xiē wèn&#8239;tí	15	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:35	"电池会对环境造成什么样的影响
为了解答这些问题
我们又做了一些很久的测试"	"What impact does the battery have on the environment?
To answer these questions,
we conducted some extensive testing."	
WORD|准|zh-CN	Word	这个电池健康的数据真的准吗	battery health data really accurate?	准	准	Adj		"allow, accurate, standard"	Youtube	zh-CN	en	zhǔn	zhè&#8239;gè diàn&#8239;chí jiàn&#8239;kāng de shù&#8239;jù zhēn&#8239;de zhǔn ma	13	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:35	"是不是能用很久
这个电池健康的数据真的准吗
电池会对环境造成什么样的影响"	"-
battery health data really accurate?
What impact does the battery have on the environment?"	
WORD|仿佛|zh-CN	Word	仿佛大家不找到一种伤电池的办法就不会安心	everyone is not at ease until they find a way to damage the battery. And how long can a phone last on its	仿佛	仿佛	Adv		"as if, seem, like"	Youtube	zh-CN	en	fǎng&#8239;fú	fǎng&#8239;fú dà&#8239;jiā bù zhǎo&#8239;dào yī zhǒng shāng&#8239;diàn&#8239;chí de bàn&#8239;fǎ jiù bù huì ān&#8239;xīn	10	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:34	"无线充电是不是也伤电池
仿佛大家不找到一种伤电池的办法就不会安心
而手机的最后一格电"	"wireless charging also damage the battery? It seems that
everyone is not at ease until they find a way to damage the battery. And how long can a phone last on its
last bar of battery? Is"	
WORD|无线|zh-CN	Word	无线充电是不是也伤电池	wireless charging also damage the battery? It seems that	无线	无线	Noun		"wireless, radio, cordless"	Youtube	zh-CN	en	wú&#8239;xiàn	wú&#8239;xiàn chōng&#8239;diàn shì bú&#8239;shì yě shāng diàn&#8239;chí	9	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:34	"高温和低温伤电池吗
无线充电是不是也伤电池
仿佛大家不找到一种伤电池的办法就不会安心"	"high and low temperatures damage the battery? Does
wireless charging also damage the battery? It seems that
everyone is not at ease until they find a way to damage the battery. And how long can a phone last on its"	
WORD|机伤|zh-CN	Word	"边充电边玩手机伤电池吗 "	playing games while charging damage the battery? Do	机伤	机伤	Noun		"machine damage, mechanical damage, equipment damage"	Youtube	zh-CN	en	jī&#8239;shāng	"biān&#8239;chōng diàn&#8239;biān wán&#8239;shǒu jī&#8239;shāng diàn&#8239;chí ma "	7	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:33	"有更多的朋友好奇
边充电边玩手机伤电池吗 
高温和低温伤电池吗"	"many more people became curious: Does
playing games while charging damage the battery? Do
high and low temperatures damage the battery? Does"	
WORD|玩手|zh-CN	Word	"边充电边玩手机伤电池吗 "	playing games while charging damage the battery? Do	玩手	玩手	Noun		"toy with, play with hands, fiddle"	Youtube	zh-CN	en	wán&#8239;shǒu	"biān&#8239;chōng diàn&#8239;biān wán&#8239;shǒu jī&#8239;shāng diàn&#8239;chí ma "	7	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:33	"有更多的朋友好奇
边充电边玩手机伤电池吗 
高温和低温伤电池吗"	"many more people became curious: Does
playing games while charging damage the battery? Do
high and low temperatures damage the battery? Does"	
WORD|电边|zh-CN	Word	"边充电边玩手机伤电池吗 "	playing games while charging damage the battery? Do	电边	电边	Noun		"electric edge, electric side, electric border"	Youtube	zh-CN	en	diàn&#8239;biān	"biān&#8239;chōng diàn&#8239;biān wán&#8239;shǒu jī&#8239;shāng diàn&#8239;chí ma "	7	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:33	"有更多的朋友好奇
边充电边玩手机伤电池吗 
高温和低温伤电池吗"	"many more people became curious: Does
playing games while charging damage the battery? Do
high and low temperatures damage the battery? Does"	
WORD|边充|zh-CN	Word	"边充电边玩手机伤电池吗 "	playing games while charging damage the battery? Do	边充	边充	Noun		"while charging, simultaneously charging, charge while"	Youtube	zh-CN	en	biān&#8239;chōng	"biān&#8239;chōng diàn&#8239;biān wán&#8239;shǒu jī&#8239;shāng diàn&#8239;chí ma "	7	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:33	"有更多的朋友好奇
边充电边玩手机伤电池吗 
高温和低温伤电池吗"	"many more people became curious: Does
playing games while charging damage the battery? Do
high and low temperatures damage the battery? Does"	
WORD|伤|zh-CN	Word	尽管受了伤，他们还是继续战斗。	"Despite their wounds, they continued to fight."	伤	伤	Noun		"hurt, wound, injure"	Dictionary	zh-CN	en	shāng	jǐn&#8239;guǎn shòu le shāng ， tā&#8239;men hái&#8239;shì jì&#8239;xù zhàn&#8239;dòu 。				2026-01-17 02:32	"
尽管受了伤，他们还是继续战斗。
"	"
Despite their wounds, they continued to fight.
"	
WORD|充会|zh-CN	Word	探究快充会不会伤电池	to investigate whether fast charging would damage the battery.	充会	充会	Verb		"Conclude, Charge"	Youtube	zh-CN	en	chōng&#8239;huì	tàn&#8239;jiū kuài chōng&#8239;huì bù huì shāng&#8239;diàn&#8239;chí	2	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:32	"在两年前我们拆了16部手机
探究快充会不会伤电池
答案是"	"years ago, we disassembled 16 mobile phones
to investigate whether fast charging would damage the battery.
The answer was"	
WORD|探究|zh-CN	Word	探究快充会不会伤电池	to investigate whether fast charging would damage the battery.	探究	探究	Verb		"explore, investigate, probe"	Youtube	zh-CN	en	tàn&#8239;jiū	tàn&#8239;jiū kuài chōng&#8239;huì bù huì shāng&#8239;diàn&#8239;chí	2	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:32	"在两年前我们拆了16部手机
探究快充会不会伤电池
答案是"	"years ago, we disassembled 16 mobile phones
to investigate whether fast charging would damage the battery.
The answer was"	
WORD|拆|zh-CN	Word	在两年前我们拆了16部手机	"years ago, we disassembled 16 mobile phones"	拆	拆	Verb		"dismantle, to tear down, to dismantle"	Youtube	zh-CN	en	chāi	zài liǎng nián&#8239;qián wǒ&#8239;men chāi le 16 bù shǒu&#8239;jī	1	yt_qQe8xkYu8S4	邊充邊玩傷電池？24部手機，6個月，告訴妳最佳充電方式	2026-01-17 02:32	"边充电边玩手机 会伤电池？
在两年前我们拆了16部手机
探究快充会不会伤电池"	"Will using your phone while charging damage the battery?  Two
years ago, we disassembled 16 mobile phones
to investigate whether fast charging would damage the battery."	
WORD|扮演|zh-CN	Word	🤐 或者我们来玩个角色扮演？	🤐 Or how about we play a role-playing game?	扮演	扮演	Verb		"play, act, perform"	Chat	zh-CN	en	bàn&#8239;yǎn	🤐 huò&#8239;zhě wǒ&#8239;men lái wán&#8239;gè jué&#8239;sè bàn&#8239;yǎn ？	35			2026-01-16 05:31	"跟我吐个槽吧，我保证不告诉别人。
🤐 或者我们来玩个角色扮演？
你演那个自大的老板，我演那个想炒你鱿鱼的员工！"	"Vent to me, I promise I won't tell anyone.
🤐 Or how about we play a role-playing game?
You play the arrogant boss, and I'll play the employee who wants to fire you!"	
WORD|角色|zh-CN	Word	🤐 或者我们来玩个角色扮演？	🤐 Or how about we play a role-playing game?	角色	角色	Noun		"role, character, part"	Chat	zh-CN	en	jué&#8239;sè	🤐 huò&#8239;zhě wǒ&#8239;men lái wán&#8239;gè jué&#8239;sè bàn&#8239;yǎn ？	35			2026-01-16 05:31	"跟我吐个槽吧，我保证不告诉别人。
🤐 或者我们来玩个角色扮演？
你演那个自大的老板，我演那个想炒你鱿鱼的员工！"	"Vent to me, I promise I won't tell anyone.
🤐 Or how about we play a role-playing game?
You play the arrogant boss, and I'll play the employee who wants to fire you!"	
WORD|玩个|zh-CN	Word	🤐 或者我们来玩个角色扮演？	🤐 Or how about we play a role-playing game?	玩个	玩个	Num		"a bit, for a while, Play a"	Chat	zh-CN	en	wán&#8239;gè	🤐 huò&#8239;zhě wǒ&#8239;men lái wán&#8239;gè jué&#8239;sè bàn&#8239;yǎn ？	35			2026-01-16 05:31	"跟我吐个槽吧，我保证不告诉别人。
🤐 或者我们来玩个角色扮演？
你演那个自大的老板，我演那个想炒你鱿鱼的员工！"	"Vent to me, I promise I won't tell anyone.
🤐 Or how about we play a role-playing game?
You play the arrogant boss, and I'll play the employee who wants to fire you!"	
WORD|样|zh-CN	Word	怎么样？	How about that?	样	样	Adj		"sample, manner, kind"	Chat	zh-CN	en	yàng	zěn&#8239;me yàng ？	37			2026-01-16 05:31	"你演那个自大的老板，我演那个想炒你鱿鱼的员工！
怎么样？
😎"	"You play the arrogant boss, and I'll play the employee who wants to fire you!
How about that?
😎"	
WORD|自大|zh-CN	Word	你演那个自大的老板，我演那个想炒你鱿鱼的员工！	"You play the arrogant boss, and I'll play the employee who wants to fire you!"	自大	自大	Adj		"arrogant, conceited, haughty"	Chat	zh-CN	en	zì&#8239;dà	nǐ yǎn nà gè zì&#8239;dà de lǎo&#8239;bǎn ， wǒ yǎn nà gè xiǎng chǎo nǐ yóu yú de yuán&#8239;gōng ！	36			2026-01-16 05:30	"🤐 或者我们来玩个角色扮演？
你演那个自大的老板，我演那个想炒你鱿鱼的员工！
怎么样？"	"🤐 Or how about we play a role-playing game?
You play the arrogant boss, and I'll play the employee who wants to fire you!
How about that?"	
WORD|真想|zh-CN	Word	我真想把我的相机砸在他们头上！	I really wanted to smash my camera over their heads!	真想	真想	Aux		"really want, truly want, desperately want"	Chat	zh-CN	en	zhēn&#8239;xiǎng	wǒ zhēn&#8239;xiǎng bǎ wǒ de xiàng&#8239;jī zá zài tā&#8239;men tóu&#8239;shàng ！	31			2026-01-16 05:30	"他们根本不懂艺术，却在那儿指手画脚。
我真想把我的相机砸在他们头上！
📸💥"	"They don't understand art at all, yet they are pointing fingers and making comments.
I really wanted to smash my camera over their heads!
📸💥"	
WORD|顺|zh-CN	Word	顺便说一下，你说的“今天的事件”是指什么？	"By the way, what do you mean by 'today's events'?"	顺	顺	Propn		"along, smooth, obey"	Chat	zh-CN	en	shùn	shùn biàn shuō yī xià ， nǐ shuō de “ jīn&#8239;tiān de shì&#8239;jiàn ” shì zhǐ shén&#8239;me ？	9			2026-01-16 04:50	"🤔
顺便说一下，你说的“今天的事件”是指什么？
我刚才在想我的旧照片，没看新闻。"	"🤔
By the way, what do you mean by 'today's events'?
I was just thinking about my old photos and didn't check the news."	
WORD|修|zh-CN	Word	这车不值得修了。	This car is not worth repairing.	修	修	Verb		"repair, cultivate, build"	Dictionary	zh-CN	en	xiū	zhè chē bù zhí&#8239;de xiū le 。				2026-01-16 04:00	"
这车不值得修了。
"	"
This car is not worth repairing.
"	
WORD|引发|zh-CN	Word	这样的计划会引发很多问题。	Such a plan will give rise to many problems.	引发	引发	Verb		"cause, trigger, initiate"	Dictionary	zh-CN	en	yǐn&#8239;fā	zhè&#8239;yàng de jì&#8239;huà huì yǐn&#8239;fā hěn&#8239;duō wèn&#8239;tí 。				2026-01-16 04:00	"
这样的计划会引发很多问题。
"		"
Such a plan will give rise to many problems.
"
WORD|熟|zh-CN	Word	我快熟了。	I'm almost ripe.	熟	熟	Verb		"ripe, cooked, familiar"	Dictionary	zh-CN	en	shú	wǒ kuài shú le 。				2026-01-16 04:00	"
我快熟了。
"	"
I'm almost ripe.
"	
WORD|漫画|zh-CN	Word	他什么都不做只是看漫画。	He does nothing but read comics.	漫画	漫画	Noun		"cartoon, comic, manga"	Dictionary	zh-CN	en	màn&#8239;huà	tā shén&#8239;me dōu bù zuò zhǐ&#8239;shì kàn màn&#8239;huà 。				2026-01-16 04:00	"
他什么都不做只是看漫画。
"		"
He does nothing but read comics.
"
WORD|就说|zh-CN	Word	你想怎么说就说吧。	Just say what you want to say.	就说	就说	Verb		"then, so, just"	Dictionary	zh-CN	en	jiù&#8239;shuō	nǐ xiǎng zěn&#8239;me shuō jiù&#8239;shuō ba 。				2026-01-16 03:59	"
你想怎么说就说吧。
"		"
Just say what you want to say.
"
WORD|骂|zh-CN	Word	别再骂汤姆了。	Stop scolding Tom.	骂	骂	Verb		"scold, curse, abuse"	Dictionary	zh-CN	en	mà	bié zài mà tāng&#8239;mǔ le 。				2026-01-16 03:59	"
别再骂汤姆了。
"		"
Stop scolding Tom.
"
WORD|砸|zh-CN	Word	别跟我搞砸了！	don't fuck with me!	砸	砸	Verb		"smash, break, pound"	Dictionary	zh-CN	en	zá	bié gēn wǒ gǎo zá le ！				2026-01-16 03:59	"
别跟我搞砸了！
"	"
don't fuck with me!
"	
WORD|到时候|zh-CN	Word	她只说到时候你们就知道了。	All she said was that we would know when the time came.	到时候	到时候	Verb		"when the time comes, at that time, later"	Dictionary	zh-CN	en	dào&#8239;shí&#8239;hòu	tā zhǐ shuō dào&#8239;shí&#8239;hòu nǐ&#8239;men jiù zhī&#8239;dào le 。				2026-01-16 03:59	"
她只说到时候你们就知道了。
"		"
All she said was that we would know when the time came.
"
WORD|激烈|zh-CN	Word	我们激烈的讨论了这个问题。	We had a heated discussion about it.	激烈	激烈	Adj		"intense, fierce, violent"	Dictionary	zh-CN	en	jī&#8239;liè	wǒ&#8239;men jī&#8239;liè de tǎo&#8239;lùn le zhè&#8239;gè wèn&#8239;tí 。				2026-01-16 03:59	"
我们激烈的讨论了这个问题。
"		"
We had a heated discussion about it.
"
WORD|认可|zh-CN	Word	他给了我一个认可的微笑。	He gave me a smile of recognition.	认可	认可	Verb		"approve, endorse, recognize"	Dictionary	zh-CN	en	rèn&#8239;kě	tā gěi le wǒ yí&#8239;gè rèn&#8239;kě de wēi&#8239;xiào 。				2026-01-16 03:59	"
他给了我一个认可的微笑。
"		"
He gave me a smile of recognition.
"
WORD|一句话|zh-CN	Word			一句话	一句话			"one sentence, a word, a few words"		zh-CN	en	yī&#8239;jù&#8239;huà					2026-01-16 03:59			
WORD|结局|zh-CN	Word	不是故事的结局不够好，而是我们对故事的要求过多！	"It is not that the story's ending is lacking, we are just asking for too much!"	结局	结局	Noun		"ending, conclusion, outcome"	Dictionary	zh-CN	en	jié&#8239;jú	bú&#8239;shì gù&#8239;shì de jié&#8239;jú bù&#8239;gòu hǎo ， ér&#8239;shì wǒ&#8239;men duì gù&#8239;shì de yāo&#8239;qiú guò duō ！				2026-01-16 03:59	"
不是故事的结局不够好，而是我们对故事的要求过多！
"		"
It is not that the story's ending is lacking, we are just asking for too much!
"
WORD|一对|zh-CN	Word	他们是合适的一对。	They are the right pair.	一对	一对	Num		"a pair, a couple, one pair"	Dictionary	zh-CN	en	yī&#8239;duì	tā&#8239;men shì hé&#8239;shì de yī&#8239;duì 。				2026-01-16 03:59	"
他们是合适的一对。
"	"
They are the right pair.
"	
WORD|天才|zh-CN	Word	他是个天才。	He was a genius.	天才	天才	Noun		"genius, prodigy, natural talent"	Dictionary	zh-CN	en	tiān&#8239;cái	tā shì gè tiān&#8239;cái 。				2026-01-16 03:59	"
他是个天才。
"	"
He was a genius.
"	
WORD|出于|zh-CN	Word	我这样做是出于好奇。	I did it out of curiosity.	出于	出于	Verb		"due to, stemming from, out of"	Dictionary	zh-CN	en	chū&#8239;yú	wǒ zhè&#8239;yàng zuò shì chū&#8239;yú hào&#8239;qí 。				2026-01-16 03:59	"
我这样做是出于好奇。
"	"
I did it out of curiosity.
"	
